Unique_ID,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOCODE,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Shape_Length,Shape_Area,OBJECTID,GeoID_Description,GeoID_Name,SitsinState,GeoID,GeoID_Formatted,foodstamp_cruderate,uninsured_percentage,crd_lacktrpt,crd_foodinsecu,lifeexpect,median_rent,median_home_value,avg_household_size,percent_foreignborn,median_age,male_to_female_ratio,percent_poverty,median_Household_Income,pop_den,unemploy_rate,high_school,Join_Count
1,47,37,10103,1,4.70E+11,Block Group 1,G5030,S,22400493,61097,36.3647423,-86.8970691,0.263343251,0.002255221,1,Census Tract,47037010103,TN,47037010103,47037010103,9.4,4.77,6.8,12.2,77.4,922,361600,2.46,2.75,49,96,4.39,83631,131.56,3.5,90.32,7
2,47,37,10103,2,4.70E+11,Block Group 2,G5030,S,25619919,0,36.3402493,-86.8458191,0.300090788,0.002571794,1,Census Tract,47037010103,TN,47037010103,47037010103,9.4,4.77,6.8,12.2,77.4,922,361600,2.46,2.75,49,96,4.39,83631,131.56,3.5,90.32,19
3,47,37,10104,1,4.70E+11,Block Group 1,G5030,S,34078635,12748,36.2973239,-86.8552107,0.292802624,0.003420235,2,Census Tract,47037010104,TN,47037010104,47037010104,8.3,5.4,6.7,11.8,75.5,860,359000,2.07,0.94,53,83,2.2,115454,110.63,16.6,91.4,74
4,47,37,10104,2,4.70E+11,Block Group 2,G5030,S,30979214,238756,36.2951098,-86.9048583,0.297769356,0.00313204,2,Census Tract,47037010104,TN,47037010104,47037010104,8.3,5.4,6.7,11.8,75.5,860,359000,2.07,0.94,53,83,2.2,115454,110.63,16.6,91.4,35
5,47,37,10105,1,4.70E+11,Block Group 1,G5030,S,7854742,1093,36.2681508,-86.8494818,0.174860708,0.000787828,3,Census Tract,47037010105,TN,47037010105,47037010105,19,10.55,10.6,21.4,74.7,1509,357200,2.5,7.24,41,96,12.31,69816,478.43,12.2,96.45,3
6,47,37,10105,2,4.70E+11,Block Group 2,G5030,S,18956802,0,36.244676,-86.8587367,0.201515272,0.001900644,3,Census Tract,47037010105,TN,47037010105,47037010105,19,10.55,10.6,21.4,74.7,1509,357200,2.5,7.24,41,96,12.31,69816,478.43,12.2,96.45,20
7,47,37,10105,3,4.70E+11,Block Group 3,G5030,S,1517255,0,36.2245879,-86.8297142,0.050236312,0.000152084,3,Census Tract,47037010105,TN,47037010105,47037010105,19,10.55,10.6,21.4,74.7,1509,357200,2.5,7.24,41,96,12.31,69816,478.43,12.2,96.45,15
8,47,37,10106,1,4.70E+11,Block Group 1,G5030,S,18694778,6845,36.2610013,-86.8023491,0.201680195,0.001875329,4,Census Tract,47037010106,TN,47037010106,47037010106,16.9,7.9,10.6,20.5,73.2,0,327100,2.21,5.31,42,81,8.24,83186,318.11,2.8,95.96,8
9,47,37,10106,2,4.70E+11,Block Group 2,G5030,S,2921696,0,36.2377625,-86.7972839,0.095679025,0.000292909,4,Census Tract,47037010106,TN,47037010106,47037010106,16.9,7.9,10.6,20.5,73.2,0,327100,2.21,5.31,42,81,8.24,83186,318.11,2.8,95.96,22
10,47,37,10201,1,4.70E+11,Block Group 1,G5030,S,15728513,0,36.2921727,-86.7839968,0.233891886,0.001577912,5,Census Tract,47037010201,TN,47037010201,47037010201,14.2,9.57,9.6,18.3,76.6,1391,366200,2.34,8.74,48,102,6.71,77872,479.7,2.9,86.33,39
11,47,37,10201,2,4.70E+11,Block Group 2,G5030,S,3315734,0,36.2805971,-86.7673895,0.090042508,0.000332592,5,Census Tract,47037010201,TN,47037010201,47037010201,14.2,9.57,9.6,18.3,76.6,1391,366200,2.34,8.74,48,102,6.71,77872,479.7,2.9,86.33,7
12,47,37,10201,3,4.70E+11,Block Group 3,G5030,S,4674298,0,36.2804913,-86.7390472,0.103571513,0.000468865,5,Census Tract,47037010201,TN,47037010201,47037010201,14.2,9.57,9.6,18.3,76.6,1391,366200,2.34,8.74,48,102,6.71,77872,479.7,2.9,86.33,33
13,47,37,10202,1,4.70E+11,Block Group 1,G5030,S,17798295,0,36.3168958,-86.781446,0.252515047,0.001786113,6,Census Tract,47037010202,TN,47037010202,47037010202,8.8,6.88,6.6,11.6,76.1,1232,398900,2.58,3.52,45,107,8.59,98155,154.77,5.8,93.11,7
14,47,37,10202,2,4.70E+11,Block Group 2,G5030,S,27971087,77571,36.3619781,-86.7746355,0.316981333,0.002816395,6,Census Tract,47037010202,TN,47037010202,47037010202,8.8,6.88,6.6,11.6,76.1,1232,398900,2.58,3.52,45,107,8.59,98155,154.77,5.8,93.11,6
15,47,37,10202,3,4.70E+11,Block Group 3,G5030,S,22625552,0,36.3466281,-86.7443805,0.297598657,0.002271395,6,Census Tract,47037010202,TN,47037010202,47037010202,8.8,6.88,6.6,11.6,76.1,1232,398900,2.58,3.52,45,107,8.59,98155,154.77,5.8,93.11,3
16,47,37,10301,1,4.70E+11,Block Group 1,G5030,S,2366527,0,36.3338078,-86.7239851,0.077368812,0.000237539,7,Census Tract,47037010301,TN,47037010301,47037010301,22.7,7.96,12.3,24.3,75.8,1298,329700,2.43,5.31,34,75,11.51,55843,1358.31,4.4,86.54,0
17,47,37,10301,2,4.70E+11,Block Group 2,G5030,S,6161415,11775,36.3161492,-86.7261435,0.136006219,0.000619462,7,Census Tract,47037010301,TN,47037010301,47037010301,22.7,7.96,12.3,24.3,75.8,1298,329700,2.43,5.31,34,75,11.51,55843,1358.31,4.4,86.54,71
18,47,37,10302,1,4.70E+11,Block Group 1,G5030,S,1510349,0,36.3022131,-86.7150413,0.062460952,0.00015154,8,Census Tract,47037010302,TN,47037010302,47037010302,18.6,7.81,10.9,20.4,72,1342,312000,2.17,14.89,39,84,15.1,63307,5483.01,18,81.82,12
19,47,37,10302,2,4.70E+11,Block Group 2,G5030,S,2668987,6813,36.3192316,-86.7085217,0.089146386,0.000268536,8,Census Tract,47037010302,TN,47037010302,47037010302,18.6,7.81,10.9,20.4,72,1342,312000,2.17,14.89,39,84,15.1,63307,5483.01,18,81.82,76
20,47,37,10303,1,4.70E+11,Block Group 1,G5030,S,1006832,0,36.2912459,-86.7128734,0.039197977,0.000101006,9,Census Tract,47037010303,TN,47037010303,47037010303,16.4,12.63,10.1,18.5,77.1,1464,259100,1.97,8.2,36,66,14.69,60343,4928.89,6.7,80.56,13
21,47,37,10303,2,4.70E+11,Block Group 2,G5030,S,2540403,142888,36.3132279,-86.7006728,0.136971577,0.000269256,9,Census Tract,47037010303,TN,47037010303,47037010303,16.4,12.63,10.1,18.5,77.1,1464,259100,1.97,8.2,36,66,14.69,60343,4928.89,6.7,80.56,111
22,47,37,10303,3,4.70E+11,Block Group 3,G5030,S,961661,0,36.3144394,-86.6935611,0.043764527,9.65E-05,9,Census Tract,47037010303,TN,47037010303,47037010303,16.4,12.63,10.1,18.5,77.1,1464,259100,1.97,8.2,36,66,14.69,60343,4928.89,6.7,80.56,5
23,47,37,10401,1,4.70E+11,Block Group 1,G5030,S,2274536,51469,36.2764938,-86.6929903,0.073371065,0.00023331,10,Census Tract,47037010401,TN,47037010401,47037010401,22.1,12.34,13,25,76.5,1342,246800,1.94,9.19,39,88,23.06,53181,954.07,0,93.84,46
24,47,37,10401,2,4.70E+11,Block Group 2,G5030,S,1975643,0,36.2883438,-86.7025313,0.069026504,0.00019819,10,Census Tract,47037010401,TN,47037010401,47037010401,22.1,12.34,13,25,76.5,1342,246800,1.94,9.19,39,88,23.06,53181,954.07,0,93.84,93
25,47,37,10401,3,4.70E+11,Block Group 3,G5030,S,5305041,265086,36.3022245,-86.6880091,0.107675461,0.00055888,10,Census Tract,47037010401,TN,47037010401,47037010401,22.1,12.34,13,25,76.5,1342,246800,1.94,9.19,39,88,23.06,53181,954.07,0,93.84,152
26,47,37,10403,1,4.70E+11,Block Group 1,G5030,S,995189,0,36.2662685,-86.694124,0.053421534,9.98E-05,11,Census Tract,47037010403,TN,47037010403,47037010403,40.3,24.67,19.8,38.4,73.9,1044,118600,2.19,12.18,29,128,32.53,25762,1757.52,8.9,91.26,32
27,47,37,10403,2,4.70E+11,Block Group 2,G5030,S,888919,106942,36.2686809,-86.6845554,0.055028733,9.99E-05,11,Census Tract,47037010403,TN,47037010403,47037010403,40.3,24.67,19.8,38.4,73.9,1044,118600,2.19,12.18,29,128,32.53,25762,1757.52,8.9,91.26,62
28,47,37,10403,3,4.70E+11,Block Group 3,G5030,S,174936,0,36.2685836,-86.6994697,0.021756484,1.75E-05,11,Census Tract,47037010403,TN,47037010403,47037010403,40.3,24.67,19.8,38.4,73.9,1044,118600,2.19,12.18,29,128,32.53,25762,1757.52,8.9,91.26,15
29,47,37,10404,1,4.70E+11,Block Group 1,G5030,S,1035706,0,36.2677411,-86.7085033,0.042451508,0.000103872,12,Census Tract,47037010404,TN,47037010404,47037010404,15.6,33.36,10.9,20.4,72.4,1309,283500,2.77,24.26,33,103,15.57,75087,816.67,2.7,79.73,26
30,47,37,10404,2,4.70E+11,Block Group 2,G5030,S,408812,0,36.2710763,-86.696425,0.033227526,4.10E-05,12,Census Tract,47037010404,TN,47037010404,47037010404,15.6,33.36,10.9,20.4,72.4,1309,283500,2.77,24.26,33,103,15.57,75087,816.67,2.7,79.73,16
31,47,37,10501,1,4.70E+11,Block Group 1,G5030,S,988912,0,36.2611232,-86.6545283,0.040267277,9.92E-05,13,Census Tract,47037010501,TN,47037010501,47037010501,10,8.1,7.2,12.6,76.4,1474,294800,2.23,5.1,43,98,8.76,71651,3041.31,5.2,74.62,42
32,47,37,10501,2,4.70E+11,Block Group 2,G5030,S,594474,317233,36.2602618,-86.6440406,0.055191564,9.14E-05,13,Census Tract,47037010501,TN,47037010501,47037010501,10,8.1,7.2,12.6,76.4,1474,294800,2.23,5.1,43,98,8.76,71651,3041.31,5.2,74.62,2
33,47,37,10501,3,4.70E+11,Block Group 3,G5030,S,538710,0,36.2538614,-86.6449887,0.030971146,5.40E-05,13,Census Tract,47037010501,TN,47037010501,47037010501,10,8.1,7.2,12.6,76.4,1474,294800,2.23,5.1,43,98,8.76,71651,3041.31,5.2,74.62,7
34,47,37,10501,4,4.70E+11,Block Group 4,G5030,S,3550686,221912,36.2523876,-86.6575334,0.093009911,0.000378286,13,Census Tract,47037010501,TN,47037010501,47037010501,10,8.1,7.2,12.6,76.4,1474,294800,2.23,5.1,43,98,8.76,71651,3041.31,5.2,74.62,39
35,47,37,10501,5,4.70E+11,Block Group 5,G5030,S,9990832,3087304,36.2837168,-86.6672767,0.148759582,0.00131184,13,Census Tract,47037010501,TN,47037010501,47037010501,10,8.1,7.2,12.6,76.4,1474,294800,2.23,5.1,43,98,8.76,71651,3041.31,5.2,74.62,20
36,47,37,10502,1,4.70E+11,Block Group 1,G5030,S,1327950,886316,36.2450516,-86.6312373,0.065667572,0.000222008,14,Census Tract,47037010502,TN,47037010502,47037010502,9,7.38,6.7,11.4,76.8,1066,333800,2.23,6.45,42,104,8.31,82841,3160.02,4,81.05,38
37,47,37,10502,2,4.70E+11,Block Group 2,G5030,S,1518903,0,36.2395527,-86.6379783,0.060759621,0.000152278,14,Census Tract,47037010502,TN,47037010502,47037010502,9,7.38,6.7,11.4,76.8,1066,333800,2.23,6.45,42,104,8.31,82841,3160.02,4,81.05,29
38,47,37,10502,3,4.70E+11,Block Group 3,G5030,S,4353469,192541,36.2251827,-86.6369451,0.105461941,0.000455678,14,Census Tract,47037010502,TN,47037010502,47037010502,9,7.38,6.7,11.4,76.8,1066,333800,2.23,6.45,42,104,8.31,82841,3160.02,4,81.05,11
39,47,37,10601,1,4.70E+11,Block Group 1,G5030,S,13114835,717872,36.2078511,-86.6545495,0.146762965,0.001386401,15,Census Tract,47037010601,TN,47037010601,47037010601,17.5,17.48,11.1,21.2,74.1,915,304600,2.43,19.54,38,68,15.82,65426,3542.07,0,73.7,29
40,47,37,10601,2,4.70E+11,Block Group 2,G5030,S,1461184,122993,36.2436224,-86.6826521,0.068619289,0.000158831,15,Census Tract,47037010601,TN,47037010601,47037010601,17.5,17.48,11.1,21.2,74.1,915,304600,2.43,19.54,38,68,15.82,65426,3542.07,0,73.7,7
41,47,37,10601,3,4.70E+11,Block Group 3,G5030,S,1623376,269930,36.2435732,-86.6615096,0.078671298,0.000189835,15,Census Tract,47037010601,TN,47037010601,47037010601,17.5,17.48,11.1,21.2,74.1,915,304600,2.43,19.54,38,68,15.82,65426,3542.07,0,73.7,63
42,47,37,10601,4,4.70E+11,Block Group 4,G5030,S,596365,0,36.2402498,-86.6685086,0.039827202,5.98E-05,15,Census Tract,47037010601,TN,47037010601,47037010601,17.5,17.48,11.1,21.2,74.1,915,304600,2.43,19.54,38,68,15.82,65426,3542.07,0,73.7,2
43,47,37,10602,1,4.70E+11,Block Group 1,G5030,S,1817966,0,36.2504286,-86.6776579,0.054099657,0.000182286,16,Census Tract,47037010602,TN,47037010602,47037010602,24.7,23.37,14.3,28.6,69.8,1431,251100,2.6,19.71,38,134,16.38,68071,2381.49,5.2,84.73,11
44,47,37,10602,2,4.70E+11,Block Group 2,G5030,S,1279316,0,36.2575383,-86.6875782,0.056189091,0.000128288,16,Census Tract,47037010602,TN,47037010602,47037010602,24.7,23.37,14.3,28.6,69.8,1431,251100,2.6,19.71,38,134,16.38,68071,2381.49,5.2,84.73,51
45,47,37,10701,1,4.70E+11,Block Group 1,G5030,S,675936,0,36.260065,-86.7096235,0.041539298,6.78E-05,17,Census Tract,47037010701,TN,47037010701,47037010701,17.7,28.21,11.3,22.1,72,1246,275400,2.14,20.26,35,130,13.51,56912,1676.22,10.4,87.98,66
46,47,37,10701,2,4.70E+11,Block Group 2,G5030,S,988518,0,36.2585983,-86.6982547,0.039441629,9.91E-05,17,Census Tract,47037010701,TN,47037010701,47037010701,17.7,28.21,11.3,22.1,72,1246,275400,2.14,20.26,35,130,13.51,56912,1676.22,10.4,87.98,27
47,47,37,10701,3,4.70E+11,Block Group 3,G5030,S,877447,38574,36.2481072,-86.7004308,0.039737947,9.18E-05,17,Census Tract,47037010701,TN,47037010701,47037010701,17.7,28.21,11.3,22.1,72,1246,275400,2.14,20.26,35,130,13.51,56912,1676.22,10.4,87.98,14
48,47,37,10701,4,4.70E+11,Block Group 4,G5030,S,848826,0,36.2546269,-86.7129688,0.038742794,8.51E-05,17,Census Tract,47037010701,TN,47037010701,47037010701,17.7,28.21,11.3,22.1,72,1246,275400,2.14,20.26,35,130,13.51,56912,1676.22,10.4,87.98,92
49,47,37,10702,1,4.70E+11,Block Group 1,G5030,S,2068882,62260,36.2390256,-86.719987,0.060347583,0.000213664,18,Census Tract,47037010702,TN,47037010702,47037010702,28,26.87,15.1,29.9,75.4,1166,266200,2.13,25.62,37,104,29.32,35907,1707.73,1.9,80.59,41
50,47,37,10702,2,4.70E+11,Block Group 2,G5030,S,630738,24479,36.2510875,-86.716923,0.055533651,6.57E-05,18,Census Tract,47037010702,TN,47037010702,47037010702,28,26.87,15.1,29.9,75.4,1166,266200,2.13,25.62,37,104,29.32,35907,1707.73,1.9,80.59,75
51,47,37,10801,1,4.70E+11,Block Group 1,G5030,S,2621896,16011,36.2817871,-86.7193611,0.06907914,0.000264605,19,Census Tract,47037010801,TN,47037010801,47037010801,15,13.64,10.2,19.1,78.6,1405,238800,1.92,14.86,47,78,13.73,62488,2945.84,4.6,89.56,50
52,47,37,10801,2,4.70E+11,Block Group 2,G5030,S,990621,0,36.2685646,-86.7185406,0.039741021,9.94E-05,19,Census Tract,47037010801,TN,47037010801,47037010801,15,13.64,10.2,19.1,78.6,1405,238800,1.92,14.86,47,78,13.73,62488,2945.84,4.6,89.56,35
53,47,37,10801,3,4.70E+11,Block Group 3,G5030,S,1839358,0,36.2711117,-86.7282208,0.076677185,0.000184479,19,Census Tract,47037010801,TN,47037010801,47037010801,15,13.64,10.2,19.1,78.6,1405,238800,1.92,14.86,47,78,13.73,62488,2945.84,4.6,89.56,27
54,47,37,10802,1,4.70E+11,Block Group 1,G5030,S,2323796,0,36.2434639,-86.7359427,0.06855298,0.000232984,20,Census Tract,47037010802,TN,47037010802,47037010802,12.1,14.68,8.4,15.7,77.3,2033,342800,1.95,11.4,52,93,14.74,51524,3000.28,9.8,85.44,21
55,47,37,10802,2,4.70E+11,Block Group 2,G5030,S,1202812,0,36.2521693,-86.730129,0.0504813,0.000120608,20,Census Tract,47037010802,TN,47037010802,47037010802,12.1,14.68,8.4,15.7,77.3,2033,342800,1.95,11.4,52,93,14.74,51524,3000.28,9.8,85.44,16
56,47,37,10802,3,4.70E+11,Block Group 3,G5030,S,1813377,0,36.2598645,-86.7278936,0.061552669,0.000181847,20,Census Tract,47037010802,TN,47037010802,47037010802,12.1,14.68,8.4,15.7,77.3,2033,342800,1.95,11.4,52,93,14.74,51524,3000.28,9.8,85.44,5
57,47,37,10901,1,4.70E+11,Block Group 1,G5030,S,2879560,0,36.2691434,-86.7681851,0.07946815,0.000288799,21,Census Tract,47037010901,TN,47037010901,47037010901,15.9,19.87,10.1,19.5,72.3,1177,342800,2.34,22.59,35,91,11.24,64234,2485.03,5.3,67.09,9
58,47,37,10901,2,4.70E+11,Block Group 2,G5030,S,2518120,0,36.2607277,-86.7476646,0.066905838,0.000252522,21,Census Tract,47037010901,TN,47037010901,47037010901,15.9,19.87,10.1,19.5,72.3,1177,342800,2.34,22.59,35,91,11.24,64234,2485.03,5.3,67.09,32
59,47,37,10903,1,4.70E+11,Block Group 1,G5030,S,1868218,0,36.2483822,-86.7511321,0.059553007,0.00018732,22,Census Tract,47037010903,TN,47037010903,47037010903,36.9,16.14,18.2,36.2,73.7,1117,277300,2.54,20.61,34,97,36.08,49897,1830.88,3.6,96.75,23
60,47,37,10903,2,4.70E+11,Block Group 2,G5030,S,3439783,0,36.2520157,-86.766721,0.080814922,0.000344911,22,Census Tract,47037010903,TN,47037010903,47037010903,36.9,16.14,18.2,36.2,73.7,1117,277300,2.54,20.61,34,97,36.08,49897,1830.88,3.6,96.75,83
61,47,37,10903,3,4.70E+11,Block Group 3,G5030,S,994106,0,36.2429705,-86.7753729,0.047543465,9.97E-05,22,Census Tract,47037010903,TN,47037010903,47037010903,36.9,16.14,18.2,36.2,73.7,1117,277300,2.54,20.61,34,97,36.08,49897,1830.88,3.6,96.75,60
62,47,37,10904,1,4.70E+11,Block Group 1,G5030,S,1070831,0,36.2369813,-86.7670084,0.049503122,0.000107353,23,Census Tract,47037010904,TN,47037010904,47037010904,45.9,10.48,20.7,42.2,70.2,967,225800,2.13,1.27,40,69,21.79,44583,2607.67,4.8,96.55,25
63,47,37,10904,2,4.70E+11,Block Group 2,G5030,S,1378206,0,36.2322472,-86.7780298,0.06725185,0.00013816,23,Census Tract,47037010904,TN,47037010904,47037010904,45.9,10.48,20.7,42.2,70.2,967,225800,2.13,1.27,40,69,21.79,44583,2607.67,4.8,96.55,25
64,47,37,11001,1,4.70E+11,Block Group 1,G5030,S,815331,0,36.2142056,-86.7603282,0.037351927,8.17E-05,24,Census Tract,47037011001,TN,47037011001,47037011001,29.6,15.78,16,32.1,74.8,1151,341800,2.29,25.2,32,125,15.61,59654,3662.25,4.8,94.65,50
65,47,37,11001,2,4.70E+11,Block Group 2,G5030,S,2053638,0,36.2161318,-86.7692163,0.064571855,0.000205828,24,Census Tract,47037011001,TN,47037011001,47037011001,29.6,15.78,16,32.1,74.8,1151,341800,2.29,25.2,32,125,15.61,59654,3662.25,4.8,94.65,81
66,47,37,11001,3,4.70E+11,Block Group 3,G5030,S,1242812,0,36.2299721,-86.765066,0.048949374,0.000124584,24,Census Tract,47037011001,TN,47037011001,47037011001,29.6,15.78,16,32.1,74.8,1151,341800,2.29,25.2,32,125,15.61,59654,3662.25,4.8,94.65,129
67,47,37,11001,4,4.70E+11,Block Group 4,G5030,S,2526316,13081,36.2272827,-86.751132,0.070708508,0.000254558,24,Census Tract,47037011001,TN,47037011001,47037011001,29.6,15.78,16,32.1,74.8,1151,341800,2.29,25.2,32,125,15.61,59654,3662.25,4.8,94.65,95
68,47,37,11001,5,4.70E+11,Block Group 5,G5030,S,871215,0,36.2158089,-86.7533039,0.048798306,8.73E-05,24,Census Tract,47037011001,TN,47037011001,47037011001,29.6,15.78,16,32.1,74.8,1151,341800,2.29,25.2,32,125,15.61,59654,3662.25,4.8,94.65,31
69,47,37,11002,1,4.70E+11,Block Group 1,G5030,S,1261699,0,36.233742,-86.7381391,0.04774505,0.000126483,25,Census Tract,47037011002,TN,47037011002,47037011002,17.8,8.74,11.3,20.6,76.4,1385,366400,2.03,2.77,37,83,13.83,64583,3589.97,3.8,94.19,0
70,47,37,11002,2,4.70E+11,Block Group 2,G5030,S,2460147,0,36.2207663,-86.7411336,0.067910331,0.000246585,25,Census Tract,47037011002,TN,47037011002,47037011002,17.8,8.74,11.3,20.6,76.4,1385,366400,2.03,2.77,37,83,13.83,64583,3589.97,3.8,94.19,23
71,47,37,11100,1,4.70E+11,Block Group 1,G5030,S,1096186,0,36.217864,-86.7181254,0.047768721,0.000109868,26,Census Tract,47037011100,TN,47037011100,47037011100,6.6,3.93,5.6,9.1,74.4,1408,438200,2.5,2.33,34,117,10.2,90605,5316.9,8.1,97.55,23
72,47,37,11100,2,4.70E+11,Block Group 2,G5030,S,995332,0,36.2273663,-86.7287582,0.043207762,9.98E-05,26,Census Tract,47037011100,TN,47037011100,47037011100,6.6,3.93,5.6,9.1,74.4,1408,438200,2.5,2.33,34,117,10.2,90605,5316.9,8.1,97.55,15
73,47,37,11100,3,4.70E+11,Block Group 3,G5030,S,2038284,113359,36.2270648,-86.7155995,0.063928707,0.00021568,26,Census Tract,47037011100,TN,47037011100,47037011100,6.6,3.93,5.6,9.1,74.4,1408,438200,2.5,2.33,34,117,10.2,90605,5316.9,8.1,97.55,12
74,47,37,11200,1,4.70E+11,Block Group 1,G5030,S,606398,0,36.2102711,-86.7195439,0.035354708,6.08E-05,27,Census Tract,47037011200,TN,47037011200,47037011200,8.6,9.36,6.9,11.1,70.8,1726,396500,1.91,6.13,36,102,8.32,81121,2577.55,1.6,98.5,7
75,47,37,11200,2,4.70E+11,Block Group 2,G5030,S,581203,0,36.2067396,-86.730032,0.034913193,5.82E-05,27,Census Tract,47037011200,TN,47037011200,47037011200,8.6,9.36,6.9,11.1,70.8,1726,396500,1.91,6.13,36,102,8.32,81121,2577.55,1.6,98.5,19
76,47,37,11200,3,4.70E+11,Block Group 3,G5030,S,825411,0,36.2134829,-86.7266293,0.040692035,8.27E-05,27,Census Tract,47037011200,TN,47037011200,47037011200,8.6,9.36,6.9,11.1,70.8,1726,396500,1.91,6.13,36,102,8.32,81121,2577.55,1.6,98.5,13
77,47,37,11200,4,4.70E+11,Block Group 4,G5030,S,1169440,0,36.2121593,-86.7360321,0.056494333,0.000117202,27,Census Tract,47037011200,TN,47037011200,47037011200,8.6,9.36,6.9,11.1,70.8,1726,396500,1.91,6.13,36,102,8.32,81121,2577.55,1.6,98.5,14
78,47,37,11300,1,4.70E+11,Block Group 1,G5030,S,928579,0,36.2047684,-86.7637163,0.042672207,9.31E-05,28,Census Tract,47037011300,TN,47037011300,47037011300,15.9,13.59,9.8,17.8,71.6,1346,418600,2.3,9.84,31,108,11.49,72341,1561.19,2.4,96.01,81
79,47,37,11300,2,4.70E+11,Block Group 2,G5030,S,1555020,0,36.1991973,-86.7685851,0.067284116,0.00015582,28,Census Tract,47037011300,TN,47037011300,47037011300,15.9,13.59,9.8,17.8,71.6,1346,418600,2.3,9.84,31,108,11.49,72341,1561.19,2.4,96.01,103
80,47,37,11300,3,4.70E+11,Block Group 3,G5030,S,1748439,0,36.2033726,-86.7522811,0.060832687,0.00017521,28,Census Tract,47037011300,TN,47037011300,47037011300,15.9,13.59,9.8,17.8,71.6,1346,418600,2.3,9.84,31,108,11.49,72341,1561.19,2.4,96.01,51
81,47,37,11400,1,4.70E+11,Block Group 1,G5030,S,860057,0,36.1998001,-86.7277884,0.037497209,8.62E-05,29,Census Tract,47037011400,TN,47037011400,47037011400,9.5,13.14,7.9,13.1,75.9,1753,413600,1.95,9.11,32,107,9.81,94699,4881.35,4.4,98.88,27
82,47,37,11400,2,4.70E+11,Block Group 2,G5030,S,458583,0,36.1925826,-86.7286137,0.029857724,4.59E-05,29,Census Tract,47037011400,TN,47037011400,47037011400,9.5,13.14,7.9,13.1,75.9,1753,413600,1.95,9.11,32,107,9.81,94699,4881.35,4.4,98.88,36
83,47,37,11400,3,4.70E+11,Block Group 3,G5030,S,556686,0,36.2006145,-86.7440664,0.031134724,5.58E-05,29,Census Tract,47037011400,TN,47037011400,47037011400,9.5,13.14,7.9,13.1,75.9,1753,413600,1.95,9.11,32,107,9.81,94699,4881.35,4.4,98.88,17
84,47,37,11400,4,4.70E+11,Block Group 4,G5030,S,776085,0,36.199111,-86.736098,0.040872758,7.78E-05,29,Census Tract,47037011400,TN,47037011400,47037011400,9.5,13.14,7.9,13.1,75.9,1753,413600,1.95,9.11,32,107,9.81,94699,4881.35,4.4,98.88,65
85,47,37,11500,1,4.70E+11,Block Group 1,G5030,S,707590,0,36.2014756,-86.7197788,0.036871234,7.09E-05,30,Census Tract,47037011500,TN,47037011500,47037011500,7.7,3.85,6.4,10.5,76.5,1439,417800,1.93,3.43,35,80,4.36,78017,4895.43,8,94.61,2
86,47,37,11500,2,4.70E+11,Block Group 2,G5030,S,1166228,0,36.2007345,-86.7113616,0.054809081,0.000116864,30,Census Tract,47037011500,TN,47037011500,47037011500,7.7,3.85,6.4,10.5,76.5,1439,417800,1.93,3.43,35,80,4.36,78017,4895.43,8,94.61,8
87,47,37,11500,3,4.70E+11,Block Group 3,G5030,S,693906,0,36.2066393,-86.7075705,0.044600638,6.95E-05,30,Census Tract,47037011500,TN,47037011500,47037011500,7.7,3.85,6.4,10.5,76.5,1439,417800,1.93,3.43,35,80,4.36,78017,4895.43,8,94.61,10
88,47,37,11500,4,4.70E+11,Block Group 4,G5030,S,1031562,135840,36.2080363,-86.7043093,0.073611494,0.000116992,30,Census Tract,47037011500,TN,47037011500,47037011500,7.7,3.85,6.4,10.5,76.5,1439,417800,1.93,3.43,35,80,4.36,78017,4895.43,8,94.61,16
89,47,37,11600,1,4.70E+11,Block Group 1,G5030,S,4754946,329831,36.1822959,-86.7064286,0.126313593,0.000509412,31,Census Tract,47037011600,TN,47037011600,47037011600,7.8,5.83,6.2,10.3,73.6,2204,451700,2.11,6.51,36,116,1.53,105264,5680.32,5.3,90.85,4
90,47,37,11600,2,4.70E+11,Block Group 2,G5030,S,918752,0,36.1833813,-86.7184495,0.043499605,9.20E-05,31,Census Tract,47037011600,TN,47037011600,47037011600,7.8,5.83,6.2,10.3,73.6,2204,451700,2.11,6.51,36,116,1.53,105264,5680.32,5.3,90.85,0
91,47,37,11600,3,4.70E+11,Block Group 3,G5030,S,705816,0,36.1909045,-86.7214804,0.035372432,7.07E-05,31,Census Tract,47037011600,TN,47037011600,47037011600,7.8,5.83,6.2,10.3,73.6,2204,451700,2.11,6.51,36,116,1.53,105264,5680.32,5.3,90.85,3
92,47,37,11600,4,4.70E+11,Block Group 4,G5030,S,808843,0,36.1909743,-86.7132898,0.035753897,8.10E-05,31,Census Tract,47037011600,TN,47037011600,47037011600,7.8,5.83,6.2,10.3,73.6,2204,451700,2.11,6.51,36,116,1.53,105264,5680.32,5.3,90.85,2
93,47,37,11600,5,4.70E+11,Block Group 5,G5030,S,943954,0,36.176366,-86.7225278,0.042859761,9.46E-05,31,Census Tract,47037011600,TN,47037011600,47037011600,7.8,5.83,6.2,10.3,73.6,2204,451700,2.11,6.51,36,116,1.53,105264,5680.32,5.3,90.85,0
